id,sex,birthyear,deathyear,alive,dam,sire,a,e,z,repro
2081,F,1997,1998,0,1600,1819,0.0915869867858826,-1.59625195682258,-1.50466497003669,0
2082,F,1997,2000,0,1600,1683,-0.96011759098496,0.895014704704636,-0.0651028862803239,1
2083,M,1997,2000,0,1586,1905,0.0337291322959082,-0.786224673684998,-0.75249554138909,8
2084,F,1997,1997,0,1306,2020,-1.22345665748457,-1.4470696567498,-2.67052631423437,0
2085,M,1997,1997,0,1985,2032,1.30451905440594,0.3353392397146,1.63985829412054,0
2086,F,1997,1999,0,1938,1855,0.702377462656646,-0.665620087045464,0.0367573756111814,1
2087,M,1997,1998,0,2045,1958,0.00663001286169618,0.626460913653747,0.633090926515444,0
2088,F,1997,1998,0,1600,1844,-1.00192238427272,-1.34159989299701,-2.34352227726974,1
2089,M,1997,1997,0,1902,1837,0.752490285193181,-0.981684174730821,-0.22919388953764,0
2090,F,1997,1998,0,1670,1389,-0.456139668854483,-1.46690513576508,-1.92304480461956,1
2091,M,1997,1997,0,1900,2032,-1.08447235553462,-1.60850741763404,-2.69297977316866,0
2092,M,1997,1998,0,1783,1844,0.047659846042758,0.772792461036233,0.820452307078991,1
2093,M,1997,1997,0,1873,1568,-0.126437127856538,2.87137806145298,2.74494093359644,0
2094,F,1997,2001,0,1828,1765,0.265977266104273,-0.59157174945962,-0.325594483355347,4
2095,M,1997,1997,0,1944,1548,-1.31399180444202,-1.02675956722157,-2.34075137166359,0
2096,M,1997,NA,1,1910,1667,-0.78339467902087,0.419887361397194,-0.363507317623676,10
2097,F,1997,NA,1,1743,1667,-0.163270048279869,0.0567666214200424,-0.106503426859827,5
2098,M,1997,1999,0,1910,1818,-0.637480879855896,0.134813311302465,-0.502667568553432,5
2099,M,1997,2000,0,1902,1821,-0.402254096479259,0.442688944614056,0.0404348481347968,1
2100,F,1997,2001,0,1737,1929,0.352645113464987,-0.719126812722784,-0.366481699257797,8
2101,F,1997,1997,0,1985,1958,0.750151920145239,0.670973716847191,1.42112563699243,0
2102,M,1997,1999,0,1903,1257,-0.974474412411406,0.538652708119692,-0.435821704291714,4
2103,F,1997,NA,1,1600,1951,-0.316154296394722,0.954396512802109,0.638242216407387,5
2104,F,1997,2001,0,1939,2026,-0.342845287335594,-0.410296701456209,-0.753141988791803,43
2105,M,1997,1997,0,1994,1389,0.2504881579716,0.569603871949184,0.820092029920785,0
2106,F,1997,2001,0,1938,1818,0.478053720303593,-0.749823358576717,-0.271769638273124,15
2107,F,1997,1997,0,1670,1307,-0.642938135422336,-0.607244448945674,-1.25018258436801,0
2108,M,1997,1998,0,1916,2034,-0.979117250854999,0.42635734547588,-0.552759905379119,3
2109,F,1997,NA,1,1780,1818,0.410279588278752,-1.02270461407255,-0.6124250257938,0
2110,M,1997,NA,1,1985,1890,0.58884572044526,-0.243489931220641,0.345355789224619,6
2111,F,1997,1999,0,1938,1905,-0.169249481439738,0.762775243276217,0.593525761836479,10
2112,F,1997,1997,0,1954,2040,0.868232190704801,-0.0278733518623044,0.840358838842496,0
2113,F,1997,1998,0,1600,1926,-0.997225182876116,-1.15782709862115,-2.15505228149726,1
2114,F,1997,1999,0,1985,1983,-0.340925298007665,-0.462221249077732,-0.803146547085397,0
2115,F,1997,1997,0,1831,2020,0.237094969107774,1.62721729143435,1.86431226054212,0
2116,F,1997,1998,0,1985,1257,0.0398699531428763,0.525636406277433,0.565506359420309,0
2117,M,1997,2000,0,1670,1998,-0.21984476096682,0.908559223210485,0.688714462243665,7
2118,M,1997,1997,0,2043,1877,-0.608160239881026,-0.922006642619725,-1.53016688250075,0
2119,F,1997,1997,0,1306,1870,-0.479852758389307,2.48018837602078,2.00033561763147,0
2120,M,1997,1997,0,1916,1890,-0.0969734335580429,-2.00321168642136,-2.10018511997941,0
2121,F,1997,2000,0,1908,1885,-0.384117772090587,-0.174821158228208,-0.558938930318795,2
2122,M,1997,2000,0,2009,1765,0.816439517033576,-0.775935858123884,0.0405036589096917,5
2123,M,1997,1997,0,1910,1819,0.253308245946082,0.642001379383798,0.895309625329881,0
2124,M,1997,1998,0,1908,1827,-0.761581960357652,-0.238999112567269,-1.00058107292492,3
2125,F,1997,1997,0,1902,1818,-0.515939318884547,0.0540548058522852,-0.461884513032261,0
2126,M,1997,1997,0,1900,1257,-1.47913134645915,0.255347428211347,-1.22378391824781,0
2127,M,1997,1997,0,2045,1855,-0.333789159092572,-1.90795708966201,-2.24174624875458,0
2128,F,1997,1997,0,1902,1837,-1.17883154141081,-0.961034081738956,-2.13986562314977,0
2129,M,1997,1997,0,1670,1890,-0.947488196248039,0.244348002407579,-0.703140193840459,0
2130,M,1997,1998,0,1600,1802,-1.00309204012689,0.0654463890483059,-0.937645651078588,0
2131,F,1997,1998,0,1903,1890,-0.887112398544368,0.241653917017271,-0.645458481527098,0
2132,F,1997,1997,0,1909,1440,0.723227599877247,0.522430740358271,1.24565834023552,0
2133,M,1997,1998,0,1600,1667,1.6161923684598,-1.01805857519486,0.598133793264938,1
2134,F,1997,1998,0,1985,1745,-0.364776210537873,1.8831971038929,1.51842089335503,0
2135,F,1997,1997,0,1916,1818,-1.14866118852764,-0.279949169556792,-1.42861035808444,0
2136,F,1997,NA,1,1414,1745,-0.692914669247187,0.48911769166316,-0.203796977584027,18
2137,F,1997,NA,1,1831,2026,-0.456093337287376,0.486254359733808,0.0301610224464322,9
2138,F,1997,1997,0,1587,1440,0.0255764001500476,1.83424223240379,1.85981863255384,0
2139,M,1997,1997,0,1620,2033,-0.686851331241842,-1.52691516080257,-2.21376649204441,0
2140,M,1997,1997,0,1414,2021,-0.0334453094592578,-1.92823230965532,-1.96167761911457,0
2141,M,1997,1999,0,1587,2040,-0.999180572857491,0.821213862526982,-0.177966710330508,1
2142,F,1997,NA,1,1512,2020,-0.765070186032873,0.0908815738746315,-0.674188612158241,4
2143,M,1997,NA,1,1761,1931,0.527217562278354,-0.369944401372079,0.157273160906275,5
2144,M,1997,1997,0,1780,1568,2.34656951360841,0.20991632980563,2.55648584341404,0
2145,M,1997,1997,0,1902,1982,0.104738969467945,2.06083812560648,2.16557709507442,0
2146,M,1997,1997,0,1985,2020,1.28140891475189,-1.31535907768985,-0.0339501629379597,0
2147,F,1997,1998,0,1629,1818,-1.59739635677037,0.703603521179414,-0.893792835590951,2
2148,M,1997,1999,0,1629,1983,-0.308309668770582,-1.04487052938445,-1.35318019815504,2
2149,M,1997,2000,0,1907,1855,0.84492392717069,-1.09583136310252,-0.250907435931829,7
2150,M,1997,1997,0,1910,1855,0.0168142735625987,-1.1878138125377,-1.17099953897511,0
2151,F,1997,1997,0,1954,1765,0.526826083623519,0.843060855387465,1.36988693901098,0
2152,F,1997,2000,0,1859,1877,-0.766911548019843,-0.230223473260594,-0.997135021280437,1
2153,M,1997,1997,0,2045,1829,-0.424488662241181,-0.195260965452497,-0.619749627693678,0
2154,F,1997,1997,0,1910,1819,-0.970700119655489,-0.0973469660649151,-1.0680470857204,0
2155,M,1997,1997,0,1989,1307,-0.537908187559558,-1.61601758232144,-2.153925769881,0
2156,M,1997,NA,1,1985,1389,1.22953621158863,-1.56165004221572,-0.332113830627089,2
2157,M,1997,NA,1,1512,1987,-0.713008312853619,0.846743307792262,0.133734994938643,16
2158,F,1997,1997,0,1902,1307,-1.28665618723411,-1.28876128687485,-2.57541747410896,0
2159,M,1997,1998,0,2001,1819,0.963824473537071,-0.103286506732713,0.860537966804358,0
2160,M,1997,1997,0,1903,1924,0.354274422755852,-1.41110381142271,-1.05682938866685,0
2161,F,1997,1999,0,1828,1837,-0.456997924729147,-0.173719289030363,-0.630717213759511,0
2162,F,1997,1997,0,1908,1912,-0.0682529557079144,2.55878783957125,2.49053488386334,0
2163,M,1997,1997,0,1761,1819,1.46666615280623,1.88910487742212,3.35577103022834,0
2164,F,1997,2000,0,1909,1307,-0.904521199522388,0.280349395573777,-0.624171803948611,5
2165,F,1997,1998,0,1737,1973,-0.0380325042013989,0.216925119726737,0.178892615525338,0
2166,M,1997,1998,0,1944,1857,0.506242807979357,-0.0870590129549676,0.419183795024389,1
2167,M,1997,2000,0,1586,1548,-0.115051342707869,0.645344525213861,0.530293182505992,0
2168,M,1997,1998,0,1586,1307,-0.270157479964355,0.651151444764117,0.380993964799762,1
2169,F,1998,1998,0,2045,2065,1.60808321914621,-1.06831821757208,0.53976500157413,0
2170,M,1998,2000,0,1670,1956,-0.516407157660172,1.03546469101691,0.519057533356738,0
2171,M,1998,1999,0,2136,1998,-0.74274479653881,-1.30986506610431,-2.05260986264312,1
2172,F,1998,2000,0,1769,1877,-0.525425282430177,1.10064901886201,0.575223736431837,2
2173,M,1998,2000,0,2045,1826,0.107441085065498,-0.341037917828556,-0.233596832763058,0
2174,F,1998,1998,0,1903,2117,-0.888078861626074,-0.558755211165699,-1.44683407279177,0
2175,F,1998,1999,0,1939,2124,0.517414695826141,0.749245948525798,1.26666064435194,3
2176,M,1998,1998,0,2106,2065,0.535622749769266,0.544275881706278,1.07989863147554,0
2177,F,1998,1999,0,1831,1890,-0.619346369261522,-0.149765135819561,-0.769111505081084,3
2178,M,1998,NA,1,1743,1956,-1.16213459257406,0.631647577592438,-0.530487014981624,3
2179,M,1998,1998,0,2136,1956,-1.32479281670511,-1.66864703854038,-2.99343985524549,0
2180,F,1998,2000,0,1813,1890,0.477988974826389,-0.442128113661926,0.0358608611644625,2
2181,F,1998,1998,0,2045,1956,0.498416261683202,1.46655667260453,1.96497293428773,0
2182,M,1998,NA,1,1997,1905,0.0755940717812843,-0.648862756146942,-0.573268684365658,1
2183,F,1998,2000,0,2111,1877,0.539699260233254,-1.40247887605755,-0.862779615824294,1
2184,M,1998,1998,0,1909,1826,1.47675132156833,-0.683948216201123,0.792803105367203,0
2185,F,1998,1998,0,1939,2156,-0.890678362029318,-1.8838260642065,-2.77450442623582,0
2186,M,1998,2000,0,1786,2065,-0.269886730688759,1.50908002328308,1.23919329259432,1
2187,F,1998,2000,0,2111,2122,-0.276457821846264,0.180112384319818,-0.0963454375264462,0
2188,F,1998,NA,1,2080,1890,0.721211870595768,-0.328150495219664,0.393061375376104,1
2189,M,1998,1998,0,1939,1956,-0.705188674425838,-0.513702547626703,-1.21889122205254,0
2190,F,1998,1998,0,1964,2124,0.829741909729434,0.685149925307659,1.51489183503709,0
2191,F,1998,1998,0,2045,2148,0.128270163861438,0.331436618246416,0.459706782107855,0
2192,M,1998,1998,0,1902,2098,0.225095342593997,-0.0977959113212007,0.127299431272796,0
2193,F,1998,1998,0,1806,1956,-0.752893109632418,-1.05566644593023,-1.80855955556265,0
2194,M,1998,2000,0,1786,1998,-0.371861458269098,0.65065212437988,0.278790666110782,5
2195,M,1998,1998,0,2147,1956,-1.18762978222205,0.175933074236173,-1.01169670798588,0
2196,M,1998,1998,0,1318,1998,0.897648155949472,0.223403356984648,1.12105151293412,0
2197,M,1998,1998,0,2045,2098,-0.992462414777349,-1.11080121444091,-2.10326362921826,0
2198,M,1998,1998,0,2045,1926,-0.764569353498948,0.112162850301277,-0.652406503197671,0
2199,M,1998,1998,0,1988,1837,-0.189167303559222,-0.69014345231073,-0.879310755869952,0
2200,F,1998,1998,0,2111,1998,0.121073690368573,-1.91320033780421,-1.79212664743564,0
2201,F,1998,1998,0,2043,2065,1.31736405016961,2.20881768175925,3.52618173192886,0
2202,M,1998,1999,0,1910,2108,0.308501524925175,0.588428942918176,0.896930467843351,4
2203,F,1998,1999,0,1902,1998,0.870914853099242,-0.352734723983025,0.518180129116216,0
2204,F,1998,2001,0,2136,1998,-0.562134462770662,0.053627311965025,-0.508507150805637,6
2205,M,1998,NA,1,2100,2065,-0.408351221625441,-0.475634311375789,-0.88398553300123,3
2206,M,1998,1999,0,1980,2122,1.40592107338904,0.539472724721666,1.94539379811071,1
2207,F,1998,1998,0,2136,1912,-1.19149768637366,-1.35804658138594,-2.5495442677596,0
2208,M,1998,1998,0,2111,2075,0.60545728108153,1.0209220611279,1.62637934220943,0
2209,F,1998,1998,0,2113,1914,-0.575190418369647,0.715163041561347,0.139972623191699,0
2210,M,1998,1998,0,2045,1956,0.110379396226689,0.0917673996191537,0.202146795845843,0
2211,M,1998,1998,0,2136,1955,0.429312465241847,-1.43024647448907,-1.00093400924722,0
2212,F,1998,1998,0,2147,1971,-1.34070993701464,0.233877714989604,-1.10683222202504,0
2213,M,1998,1998,0,2137,2098,-0.950492869583169,-1.01923353961287,-1.96972640919604,0
2214,M,1998,1998,0,1939,2117,0.104764552754785,2.04795596730083,2.15272052005562,0
2215,M,1998,NA,1,1989,1809,0.686686792394855,-0.589463380163677,0.0972234122311779,5
2216,F,1998,1998,0,2055,1956,-0.393352258864025,-0.603778403162354,-0.997130662026378,0
2217,F,1998,1999,0,1997,2065,1.69143086267643,0.301740870372952,1.99317173304938,3
2218,F,1998,1998,0,1806,1971,0.0638267316981852,1.50462503013547,1.56845176183365,0
2219,F,1998,1998,0,2045,1956,0.37055539529144,0.144346029237193,0.514901424528633,0
2220,M,1998,1999,0,2045,2053,-0.713509667920145,1.88486184140153,1.17135217348138,1
2221,M,1998,1998,0,2039,1745,-0.881207443439912,-1.2591078834447,-2.14031532688462,0
2222,F,1998,1998,0,1902,2108,-2.0400224362448,0.979106702735472,-1.06091573350933,0
2223,F,1998,1998,0,2090,1826,-1.38575132760137,-1.10673730418441,-2.49248863178578,0
2224,F,1998,1998,0,1786,1877,-0.855431640228518,-1.36207549609648,-2.217507136325,0
2225,M,1998,2001,0,1600,1926,0.390058579332373,-0.442923279514121,-0.0528647001817475,13
2226,F,1998,1999,0,2136,1809,0.444712136505328,-0.153334859708386,0.291377276796942,11
2227,M,1998,1998,0,1600,1956,-0.920216626519337,-1.1082567568784,-2.02847338339774,0
2228,F,1998,NA,1,1318,1877,1.45882656031631,-1.07788459439392,0.380941965922394,1
2229,F,1998,2000,0,2100,2040,-0.142676943223821,0.893096106024966,0.750419162801145,0
2230,M,1998,1998,0,2136,1926,0.6137007389487,-0.00312259938494126,0.610578139563759,0
2231,F,1998,1998,0,2001,1956,0.663329516683246,1.01647326753044,1.67980278421368,0
2232,F,1998,1998,0,1318,2079,1.35051628238651,-1.35018580118437,0.000330481202144739,0
2233,F,1998,1998,0,1866,2157,0.155617826756075,0.86628324418042,1.02190107093649,0
2234,M,1998,1998,0,1769,1248,0.237590592069264,1.06905092594775,1.30664151801701,0
2235,F,1998,1998,0,1997,1956,-1.18832301075305,-1.16486803492419,-2.35319104567724,0
2236,F,1998,1999,0,2111,2026,0.420330852066417,0.900745045031887,1.3210758970983,0
2237,F,1998,NA,1,1908,1956,-0.055947837558566,-0.00465515099358368,-0.0606029885521497,2
2238,F,1998,2001,0,2045,1857,0.509121962578032,-0.0297697895927243,0.479352172985308,2
2239,F,1998,1998,0,1908,1826,0.318713169747735,-1.65501000154206,-1.33629683179433,0
2240,F,1998,1998,0,1964,2098,0.0388330359990014,-0.476450239916423,-0.437617203917421,0
2241,F,1998,1999,0,1682,2133,1.90069880442445,-1.87211986531434,0.0285789391101083,0
2242,F,1998,1998,0,2136,1956,0.525906011153904,-1.3695436211394,-0.843637609985493,0
2243,M,1998,1998,0,2045,1389,0.148618638294084,0.996801713887777,1.14542035218186,0
2244,F,1998,2000,0,2097,2141,-0.387698164454707,-0.268369272692069,-0.656067437146777,5
2245,M,1998,1998,0,1964,1905,0.411846238298741,-0.848092442779726,-0.436246204480984,0
2246,F,1998,2001,0,2106,1956,-1.12043634039851,0.140867267865361,-0.979569072533153,16
2247,F,1998,2001,0,2164,1837,-0.9447681131694,1.55550157910778,0.610733465938381,8
2248,M,1998,1999,0,2055,1956,-0.0424193262800336,-1.11449807741779,-1.15691740369783,3
2249,F,1998,1999,0,2103,1956,-0.898879049785226,1.35241351665047,0.453534466865239,2
2250,F,1998,NA,1,2055,1956,-0.73103846098113,0.84020444175976,0.10916598077863,1
2251,F,1998,NA,1,1909,1819,1.44988612332453,-0.946012728402379,0.503873394922153,8
2252,M,1998,2001,0,2136,1809,1.25774526668931,-0.835481260117004,0.422264006572303,8
2253,F,1998,1998,0,2045,1890,1.66105080676947,0.407048112971558,2.06809891974102,0
2254,F,1998,1998,0,2100,1837,0.556089990326762,0.693590222618859,1.24968021294562,0
2255,F,1998,NA,1,1318,2124,0.698521874201713,-0.370101816096691,0.328420058105022,4
2256,F,1998,1998,0,2136,2083,0.196221783038152,-1.14248724653292,-0.946265463494773,0
2257,M,1998,1998,0,2051,1912,0.267944867362314,0.33283122571178,0.600776093074095,0
2258,M,1998,1998,0,1318,2108,-0.507390749851232,-2.42426553977301,-2.93165628962425,0
2259,M,1998,1998,0,2136,1956,-0.0655477868078769,-1.07222776007419,-1.13777554688206,0
2260,F,1998,2001,0,1737,2156,0.358462293678472,-0.718712938018809,-0.360250644340337,3
2261,F,1998,1998,0,2043,2122,0.872593176922116,0.639295769359797,1.51188894628191,0
2262,F,1998,1999,0,2136,1827,-1.02355275161958,-0.684018576992551,-1.70757132861213,1
2263,F,1998,1998,0,1651,2020,-0.0242129091625478,-0.997236575500173,-1.02144948466272,0
2264,F,1998,1998,0,1318,1809,0.45469490123113,0.787740886268586,1.24243578749972,0
2265,M,1998,1999,0,1806,1905,-0.171759954448403,0.759022592692454,0.587262638244051,1
2266,F,1998,1998,0,2111,1956,-1.62308588682031,2.07326980056084,0.45018391374053,0
2267,M,1998,2000,0,2111,2117,0.573234737903175,-1.20679992979272,-0.633565191889548,2
2268,M,1998,1998,0,1989,1389,1.69143633604605,0.824391086257031,2.51582742230308,0
2269,F,1998,NA,1,1761,2065,0.345538900866168,0.0645291896529416,0.41006809051911,4
2270,M,1998,2000,0,1910,1809,-0.0345515569644858,0.291916763391698,0.257365206427212,3
2271,F,1998,NA,1,1988,1837,-0.437982527315208,0.313277115172668,-0.12470541214254,7
2272,F,1998,1999,0,2045,1809,-0.18523314415994,1.08588518741091,0.900652043250969,9
2273,M,1998,1999,0,2045,1956,-0.825641667720121,1.03388878431507,0.208247116594946,4
2274,M,1998,NA,1,1944,2053,-0.496416567730316,1.25031967064849,0.753903102918179,2
2275,F,1998,1998,0,2088,1914,-0.811044105372102,0.192916789345214,-0.618127316026889,0
2276,M,1998,1998,0,1939,1956,-2.03565134867634,2.53977487751587,0.504123528839537,0
2277,M,1998,1998,0,2045,1826,0.903303545044053,0.590300753140781,1.49360429818483,0
2278,F,1998,1999,0,1806,1819,0.837541477449544,-1.81273708088848,-0.97519560343894,0
2279,F,1998,1998,0,1938,2061,1.69800077288119,-0.32285663089168,1.37514414198951,0
2280,M,1998,1998,0,1939,2166,0.68292090401275,1.1473038150658,1.83022471907855,0
2281,F,1998,1998,0,2136,1905,-0.661037892820519,0.736151559134747,0.0751136663142274,0
2282,F,1998,1998,0,2043,2122,0.567385126807089,0.651969409156857,1.21935453596395,0
2283,M,1998,1998,0,2106,1956,-0.207247260349904,-2.11237309501538,-2.31962035536529,0
2284,F,1998,2000,0,2106,1905,-1.27788693397083,0.343262717766087,-0.934624216204743,1
2285,F,1998,1999,0,1831,1956,-0.205460131762371,0.874875283669346,0.669415151906975,0
2286,M,1998,2000,0,1318,1905,-0.971461399958152,0.637096756266108,-0.334364643692045,2
2287,F,1998,1998,0,1318,2122,1.17389175459057,-0.265158795009556,0.908732959581017,0
2288,F,1998,1998,0,1743,1855,-0.289671792834173,-1.18959093248202,-1.4792627253162,0
2289,F,1998,1998,0,1806,2092,1.07492841572446,0.97062329649838,2.04555171222284,0
2290,F,1998,1998,0,2164,2168,-1.39398590498437,0.136117463020568,-1.2578684419638,0
2291,F,1998,1999,0,1743,1956,0.457643640734752,-0.470900513121274,-0.0132568723865221,1
2292,M,1998,NA,1,1989,1956,-0.041868032276707,0.3026130013761,0.260744969099393,14
2293,M,1999,1999,0,2247,2202,0.0214618239978926,2.17088055355813,2.19234237755602,0
2294,F,1999,1999,0,2204,2248,0.342659260933327,-1.59687390654974,-1.25421464561642,0
2295,M,1999,NA,1,1831,2020,-0.40282985403637,0.346122531092477,-0.0567073229438928,3
2296,M,1999,NA,1,2272,2148,-1.5010660858963,1.251668196851,-0.249397889045299,0
2297,M,1999,1999,0,2164,2079,0.64696726362835,0.479758930963567,1.12672619459192,0
2298,M,1999,2000,0,1772,2026,1.12100879269167,0.43542380555433,1.556432598246,1
2299,M,1999,1999,0,2226,1971,0.851892407865721,-0.58265349968458,0.269238908181141,0
2300,F,1999,1999,0,2246,2149,-0.0457651361479899,-1.05583975256597,-1.10160488871396,0
2301,F,1999,2000,0,1831,2117,-0.520952098119356,-1.34353324107072,-1.86448533919008,1
2302,F,1999,1999,0,1670,2157,-1.25084782877457,-0.648043811689056,-1.89889164046363,0
2303,F,1999,2001,0,2188,2292,-0.806924613173604,-0.257898838649866,-1.06482345182347,9
2304,F,1999,2001,0,2175,2157,0.584132885890008,-0.937285635918676,-0.353152750028668,1
2305,M,1999,2000,0,2226,2117,0.917117201671638,-2.18908143881852,-1.27196423714688,5
2306,F,1999,1999,0,2255,2054,0.848756922994957,-0.328612793686086,0.520144129308871,0
2307,F,1999,1999,0,1743,1929,0.0551030943318876,1.42503885497877,1.48014194931066,0
2308,M,1999,1999,0,1743,1804,0.279848249408492,1.11346660020755,1.39331484961604,0
2309,F,1999,1999,0,2246,2149,-1.35162504365114,-0.491235537966406,-1.84286058161754,0
2310,M,1999,2000,0,2272,2225,-0.770668740163667,1.28438351846939,0.513714778305727,1
2311,F,1999,1999,0,1965,1971,0.687906615832073,1.05085276082019,1.73875937665226,0
2312,M,1999,1999,0,2226,2206,1.96268272395902,1.16169541530196,3.12437813926099,0
2313,F,1999,1999,0,2246,2157,-1.09097586313341,-0.355365944013085,-1.44634180714649,0
2314,F,1999,NA,1,2244,2157,-0.201578060238365,-0.317167245040868,-0.518745305279233,0
2315,F,1999,1999,0,2100,2252,2.3435481164122,1.26291801594389,3.60646613235609,0
2316,M,1999,NA,1,2100,2079,0.393728966276804,-0.247255721932958,0.146473244343846,1
2317,F,1999,1999,0,2121,2157,-0.894840572612712,-0.893440153019066,-1.78828072563178,0
2318,M,1999,1999,0,2272,2040,-0.919075478804815,-0.206893179645432,-1.12596865845025,0
2319,M,1999,2000,0,2226,2292,0.676157954281051,-0.0406974712852241,0.635460482995827,2
2320,M,1999,2001,0,2142,2157,-0.430739338144361,-0.157343513291068,-0.588082851435429,1
2321,F,1999,2001,0,2111,1971,0.204516830314279,0.304297889454427,0.508814719768707,2
2322,M,1999,1999,0,1831,2026,0.362081111655212,1.49602446792711,1.85810557958232,0
2323,F,1999,2001,0,2104,2110,0.230102030786234,1.18049586506487,1.41059789585111,2
2324,M,1999,1999,0,2246,2273,-0.397000368710095,-0.367226005199551,-0.764226373909646,0
2325,F,1999,1999,0,2272,2020,0.709096931137981,0.798098526324334,1.50719545746231,0
2326,M,1999,2000,0,2284,2149,-0.995171990656572,0.990873980053267,-0.00429801060330504,1
2327,M,1999,NA,1,2247,2020,-0.363197148994064,0.5688571857207,0.205660036726635,2
2328,F,1999,1999,0,1980,2096,-0.116266728925265,0.528169838945398,0.411903110020134,0
2329,F,1999,2000,0,2226,1971,0.44575529858643,-0.778692439632054,-0.332937141045624,0
2330,F,1999,1999,0,1772,2102,-0.683512727023262,0.105108999132311,-0.578403727890951,0
2331,M,1999,1999,0,2104,2267,-0.923843322459255,-0.908376653958816,-1.83221997641807,0
2332,F,1999,NA,1,2247,2157,-0.741017532122765,0.298880569886499,-0.442136962236265,0
2333,F,1999,NA,1,2104,2292,-0.295827639757546,-0.201473545904897,-0.497301185662443,6
2334,M,1999,NA,1,2226,1956,-0.392507828886185,-0.826876699750467,-1.21938452863665,7
2335,M,1999,1999,0,2249,2157,-0.208218656660727,-1.89811616739487,-2.1063348240556,0
2336,F,1999,NA,1,2272,1929,1.08157561858728,-1.05644387817126,0.0251317404160161,0
2337,M,1999,1999,0,1772,2157,-0.71611687567776,-0.44643414449416,-1.16255102017192,0
2338,F,1999,1999,0,2247,2273,-0.261101619788529,1.21692001981973,0.955818400031197,0
2339,M,1999,1999,0,2055,1998,1.5433998295081,1.7674592316757,3.3108590611838,0
2340,M,1999,NA,1,2226,2110,0.660035015966856,-0.976734270886347,-0.316699254919491,1
2341,M,1999,2001,0,2226,1929,0.162505628459891,0.215416560576837,0.377922189036728,1
2342,M,1999,2001,0,2249,2252,-0.00731884783469741,1.59695804288265,1.58963919504795,6
2343,M,1999,1999,0,2104,1929,-0.320149065132417,-0.74138811722198,-1.0615371823544,0
2344,M,1999,NA,1,2251,2149,0.165962047306463,0.0533283252356287,0.219290372542091,3
2345,M,1999,1999,0,2172,2143,-0.423532145276162,-2.11713173444098,-2.54066387971715,0
2346,F,1999,2001,0,2055,2252,1.02675764750137,0.330778497933727,1.3575361454351,3
2347,M,1999,1999,0,1831,2149,-0.496665150481641,1.34307494510398,0.846409794622336,0
2348,F,1999,NA,1,2104,2054,0.362602079797866,0.0829102154258872,0.445512295223753,1
2349,M,1999,2000,0,2251,2194,0.519053620964831,-1.42821220596723,-0.9091585850024,0
2350,F,1999,1999,0,2271,2252,1.02498301256577,0.079177885416647,1.10416089798241,0
2351,M,1999,2001,0,1787,2098,0.109407219270883,-0.630807681583191,-0.521400462312307,1
2352,F,1999,NA,1,1743,1440,0.341783147656038,0.591329796422113,0.93311294407815,0
2353,M,1999,1999,0,1772,2102,-2.11307596565088,-0.250170764073503,-2.36324672972439,0
2354,F,1999,NA,1,1772,2202,-0.124719489818134,0.0898113525189974,-0.034908137299137,0
2355,M,1999,2001,0,1902,2020,-0.275308996989061,1.06231855765467,0.787009560665607,3
2356,M,1999,2000,0,2238,2157,0.540207190378544,0.321593885208006,0.86180107558655,0
2357,F,1999,NA,1,2272,1819,-0.25247026174456,0.594411692986043,0.341941431241483,1
2358,F,1999,1999,0,2055,1826,0.245357745988957,-0.539351094289999,-0.293993348301043,0
2359,M,1999,1999,0,2272,1825,-0.333985325054415,-0.578357961315197,-0.912343286369611,0
2360,M,1999,2000,0,2086,2020,0.266613552933503,-0.516106303340847,-0.249492750407344,0
2361,F,1999,1999,0,2104,2110,1.25730318031749,0.0633974520106048,1.3207006323281,0
2362,F,1999,1999,0,2246,2248,-1.5756264663024,2.05420541346313,0.478578947160732,0
2363,M,1999,2000,0,1431,2040,0.513837470260383,-0.274712350431331,0.239125119829053,1
2364,M,1999,1999,0,2055,2110,0.335530838454673,-1.51071095776246,-1.17518011930779,0
2365,F,1999,1999,0,2039,2225,0.000633481595456065,-1.00872181834811,-1.00808833675266,0
2366,F,1999,2001,0,1743,2079,0.382251912260332,0.470091292645631,0.852343204905964,6
2367,F,1999,1999,0,2250,2292,-0.487935159171321,0.30850557441023,-0.179429584761092,0
2368,F,1999,2001,0,2177,2096,-0.449997386645816,-0.433826769604708,-0.883824156250524,11
2369,F,1999,1999,0,2271,2157,-1.5089312360477,-1.74506119175047,-3.25399242779817,0
2370,F,1999,1999,0,2204,2157,-1.42399652234813,0.968449200996077,-0.45554732135205,0
2371,M,1999,1999,0,1743,2020,0.314030651329921,1.83138627326964,2.14541692459956,0
2372,M,1999,1999,0,2246,2021,-2.20011926533602,0.350827220611533,-1.84929204472449,0
2373,F,1999,1999,0,2237,2143,-0.964500836194774,-0.761533917895544,-1.72603475409032,0
2374,F,1999,1999,0,2247,2079,-1.15792457847707,-2.23737013482113,-3.3952947132982,0
2375,M,1999,1999,0,2246,2157,-0.99747446495691,-0.608203273213024,-1.60567773816993,0
2376,M,1999,1999,0,2247,2171,-1.12930116929846,-1.2230745354276,-2.35237570472606,0
2377,M,1999,1999,0,2164,2053,-1.85553016276025,-1.69426987787829,-3.54980004063855,0
2378,F,1999,2001,0,2217,2273,-0.41183721309795,-0.251580030950615,-0.663417244048564,3
